ID ТУРУ,НАЗВА ТУРУ,ДЖЕРЕЛО,ТУРОПЕРАТОР,ОСНОВНИЙ НАПРЯМОК,ВСІ НАПРЯМКИ,ТИП ПОДОРОЖІ,ЦІНОВА КАТЕГОРІЯ,СЕРЕДНЯ ЦІНА,ДНІ,НІЧНІ ПЕРЕЇЗДИ,ЕКСКУРСІЇ,НОЧЕЙ В ГОТЕЛЯХ,СІЧЕНЬ,ЛЮТИЙ,БЕРЕЗЕНЬ,КВІТЕНЬ,ТРАВЕНЬ,ЧЕРВЕНЬ,ЛИПЕНЬ,СЕРПЕНЬ,ВЕРЕСЕНЬ,ЖОВТЕНЬ,ЛИСТОПАД,ГРУДЕНЬ,ВИЇЗДІВ НА РІК,АКТИВНИХ МІСЯЦІВ,ПІКОВІ МІСЯЦІ,ПІКОВИЙ МІСЯЦЬ,ТИП СЕЗОННОСТІ,СЕЗОННІСТЬ,БЕЗ НІЧНИХ ПЕРЕЇЗДІВ,КІЛЬКІСТЬ ЗУПИНОК ПО СИГНАТУРІ МАРШРУТУ,КІЛЬКІСТЬ КРАЇН У МАРШРУТІ,КІЛЬКІСТЬ МІСТ У МАРШРУТІ,КІЛЬКІСТЬ ІНШИХ ТОЧОК,УНІКАЛЬНІ ЗУПИНКИ,УНІКАЛЬНІ МІСТА,УНІКАЛЬНІ КРАЇНИ,СКЛАДНІСТЬ МАРШРУТУ,ЩІЛЬНІСТЬ МІСТ,ЩІЛЬНІСТЬ КРАЇН,ЧАСТКА ІНШИХ ТОЧОК
ADR-85,Грецькі контрасти (7 ночей на морі в Калітеї)  ,COMPETITOR,Adriatic,Греція,Греція,морський,Люкс 300 - 400,"521,5",10,2,0,7,0,0,0,0,1,4,4,5,4,,0,0,18,5,"СЕРПЕНЬ, ЧЕРВЕНЬ, ЛИПЕНЬ",СЕРПЕНЬ,ЦІЛИЙ РІК,☀️ ЛІТО,FALSE,5,1,1,0,1,1,1,"0,1","0,10","0,10",0
ADR-86,Візьми мене до Греції ,COMPETITOR,Adriatic,Греція,Греція,морський,Люкс 300 - 400,442,10,2,0,7,0,0,0,0,1,4,4,5,4,,0,0,18,5,"СЕРПЕНЬ, ЧЕРВЕНЬ, ЛИПЕНЬ",СЕРПЕНЬ,ЦІЛИЙ РІК,☀️ ЛІТО,FALSE,5,1,1,0,1,1,1,"0,1","0,10","0,10",0
ADR-87,Греція - моя любов  ,COMPETITOR,Adriatic,Греція,Греція,морський,Тяжкий Люкс 400 +,444,10,2,0,7,0,0,0,0,1,4,4,5,4,,0,0,18,5,"СЕРПЕНЬ, ЧЕРВЕНЬ, ЛИПЕНЬ",СЕРПЕНЬ,ЦІЛИЙ РІК,☀️ ЛІТО,FALSE,4,1,1,0,1,1,1,"0,1","0,10","0,10",0
ADR-88,"Казковими містами: Амстердам, Брюссель, Париж ",COMPETITOR,Adriatic,Нідерланди,"Нідерланди, Франція",екскурсійний,Тяжкий Люкс 400 +,468,8,0,8,7,0,0,0,1,5,4,4,5,4,4,3,3,33,9,"ТРАВЕНЬ, СЕРПЕНЬ, ЧЕРВЕНЬ",ТРАВЕНЬ,ЦІЛИЙ РІК,🌸 МІЖСЕЗОН,TRUE,18,6,8,0,1,1,1,"0,1","0,13","0,13",0
ADR-89,Ласкаво просимо в Стокгольм ,COMPETITOR,Adriatic,Швеція,"Швеція, Латвія, Естонія",екскурсійний,Стандарт 150 - 300,338,6,0,3,5,0,0,0,,3,3,4,3,,,0,0,13,4,"ЛИПЕНЬ, ТРАВЕНЬ, ЧЕРВЕНЬ",ЛИПЕНЬ,ЦІЛИЙ РІК,🌸 МІЖСЕЗОН,TRUE,5,5,5,0,1,1,1,"0,1","0,17","0,17",0
ADR-90,Балтійський дует: Таллінн та Стокгольм  ,COMPETITOR,Adriatic,Швеція,"Швеція, Естонія",екскурсійний,Стандарт 150 - 300,274,5,2,1,2,0,0,0,,3,3,4,4,,,0,0,14,4,"ЛИПЕНЬ, СЕРПЕНЬ, ТРАВЕНЬ",ЛИПЕНЬ,ЦІЛИЙ РІК,🌸 МІЖСЕЗОН,FALSE,3,3,3,0,1,1,1,"0,1","0,20","0,20",0
ADR-91,Золоті піски Іспанії! (6 ночей на морі)  ,COMPETITOR,Adriatic,Іспанія,Іспанія,екскурсійний,Тяжкий Люкс 400 +,708,12,2,2,9,0,0,0,0,3,4,4,5,4,1,0,0,21,6,"СЕРПЕНЬ, ЧЕРВЕНЬ, ЛИПЕНЬ",СЕРПЕНЬ,ЦІЛИЙ РІК,🌸 МІЖСЕЗОН,FALSE,13,4,5,0,1,1,1,"0,1","0,08","0,08",0
ADR-92,Шарм Парижу та розкіш Нормандії!  ,COMPETITOR,Adriatic,Франція,Франція,екскурсійний,Люкс 300 - 400,335,7,0,5,6,0,0,0,,4,4,4,5,4,4,5,3,33,8,"СЕРПЕНЬ, ЛИСТОПАД, ТРАВЕНЬ",СЕРПЕНЬ,ЦІЛИЙ РІК,🌸 МІЖСЕЗОН,TRUE,12,3,7,0,1,1,1,"0,1","0,14","0,14",0
ADR-93,"Хвилями Балтійського моря: Таллінн, Гельсінкі, Стокгольм  ",COMPETITOR,Adriatic,Естонія,"Естонія, Фінляндія, Швеція",екскурсійний,Люкс 300 - 400,342,6,0,2,5,0,0,0,,3,3,4,3,,,,0,13,4,"ЛИПЕНЬ, ТРАВЕНЬ, ЧЕРВЕНЬ",ЛИПЕНЬ,ЦІЛИЙ РІК,🌸 МІЖСЕЗОН,TRUE,7,5,6,0,1,1,1,"0,1","0,17","0,17",0
ADR-94,Незабутній Амстердам  ,COMPETITOR,Adriatic,Нідерланди,Нідерланди,екскурсійний,Стандарт 150 - 300,218,5,2,2,2,0,0,0,1,2,2,3,2,2,3,0,0,15,7,"ЛИПЕНЬ, ЖОВТЕНЬ, ТРАВЕНЬ",ЛИПЕНЬ,ЦІЛИЙ РІК,🌸 МІЖСЕЗОН,FALSE,9,4,7,0,1,1,1,"0,1","0,20","0,20",0
ADR-95,Ідеальна формула Швейцарії: Пілатус + Матергорн + Сан-Бернардіно та Монблан!  ,COMPETITOR,Adriatic,Швейцарія,Швейцарія,екскурсійний,Тяжкий Люкс 400 +,"425,5",7,0,7,6,0,0,0,1,5,4,4,5,4,4,5,3,35,9,"ТРАВЕНЬ, СЕРПЕНЬ, ЛИСТОПАД",ТРАВЕНЬ,ЦІЛИЙ РІК,🌸 МІЖСЕЗОН,TRUE,13,5,7,0,1,1,1,"0,1","0,14","0,14",0
ADR-96,Прекрасні дні в Швейцарії!  ,COMPETITOR,Adriatic,Швейцарія,Швейцарія,екскурсійний,Стандарт 150 - 300,230,5,2,3,2,0,0,0,1,5,5,4,4,5,3,4,4,35,9,"ТРАВЕНЬ, ЧЕРВЕНЬ, ВЕРЕСЕНЬ",ТРАВЕНЬ,ЦІЛИЙ РІК,🌸 МІЖСЕЗОН,FALSE,7,4,7,0,1,1,1,"0,1","0,20","0,20",0
ADR-97,"Стильна Франція: Мон-Сен-Мішель, Луара та Нормандія!  ",COMPETITOR,Adriatic,Франція,Франція,екскурсійний,Тяжкий Люкс 400 +,502,8,0,9,7,0,0,0,,4,4,4,5,4,4,5,3,33,8,"СЕРПЕНЬ, ЛИСТОПАД, ТРАВЕНЬ",СЕРПЕНЬ,ЦІЛИЙ РІК,🌸 МІЖСЕЗОН,TRUE,17,5,8,0,1,1,1,"0,1","0,13","0,13",0
ADR-98,Океан почуттів - Португалія!  ,COMPETITOR,Adriatic,Португалія,Португалія,морський,Тяжкий Люкс 400 +,873,14,0,13,13,0,0,0,,2,2,2,2,2,2,0,0,12,6,"ТРАВЕНЬ, ЧЕРВЕНЬ, ЛИПЕНЬ",ТРАВЕНЬ,ЦІЛИЙ РІК,☀️ ЛІТО,TRUE,31,6,12,0,1,1,1,"0,1","0,07","0,07",0
ADR-99,"Вікенд в Хорватії - сонце, море і термали  ",COMPETITOR,Adriatic,Хорватія,Хорватія,морський,Економ 99 - 150,154,4,2,1,1,0,0,0,0,2,4,5,4,2,0,0,0,17,5,"ЛИПЕНЬ, ЧЕРВЕНЬ, СЕРПЕНЬ",ЛИПЕНЬ,ЦІЛИЙ РІК,🌸 МІЖСЕЗОН,FALSE,4,2,2,0,1,1,1,"0,1","0,25","0,25",0
ADR-100,"Адріатичні пригоди: Любляна, Загреб, Плітвіцькі озера та острів Крк  ",COMPETITOR,Adriatic,Хорватія,Хорватія,морський,Стандарт 150 - 300,274,5,0,2,4,0,0,0,0,,3,4,3,,0,0,0,10,3,"ЛИПЕНЬ, ЧЕРВЕНЬ, СЕРПЕНЬ",ЛИПЕНЬ,ЦІЛИЙ РІК,🌸 МІЖСЕЗОН,TRUE,4,3,3,0,1,1,1,"0,1","0,20","0,20",0
ADR-101,Солодкий тиждень - Франція та Швейцарія! ,COMPETITOR,Adriatic,Франція,Франція,екскурсійний,Люкс 300 - 400,419,7,0,5,6,0,0,0,,4,4,4,5,4,4,5,3,33,8,"СЕРПЕНЬ, ЛИСТОПАД, ТРАВЕНЬ",СЕРПЕНЬ,ЦІЛИЙ РІК,🌸 МІЖСЕЗОН,TRUE,13,5,8,0,1,1,1,"0,1","0,14","0,14",0
ADR-102,"Париж запалює серця… Мюнхен, Дрезден, Прага та Діснейленд  ",COMPETITOR,Adriatic,Франція,Франція,екскурсійний,Стандарт 150 - 300,272,6,2,4,3,0,0,0,,5,4,4,5,4,4,5,3,34,8,"ТРАВЕНЬ, СЕРПЕНЬ, ЛИСТОПАД",ТРАВЕНЬ,ЦІЛИЙ РІК,🌸 МІЖСЕЗОН,FALSE,12,4,7,0,1,1,1,"0,1","0,17","0,17",0
ADR-103,"Чудеса Швейцарії: Гріндельвальд, Бріенц, Цюрих, Люцерн, Верзаска та Лугано  ",COMPETITOR,Adriatic,Швейцарія,"Швейцарія, Італія",екскурсійний,Люкс 300 - 400,"342,5",6,0,5,5,0,0,0,,4,4,4,5,4,4,5,3,33,8,"СЕРПЕНЬ, ЛИСТОПАД, ТРАВЕНЬ",СЕРПЕНЬ,ЦІЛИЙ РІК,🌸 МІЖСЕЗОН,TRUE,7,4,5,0,1,1,1,"0,1","0,17","0,17",0
ADR-104,Кохання в Льорет-де-Мар (5 ночей на морі)  ,COMPETITOR,Adriatic,Іспанія,Іспанія,морський,Тяжкий Люкс 400 +,"827,5",12,0,5,11,0,0,0,0,2,4,4,5,4,1,0,0,20,6,"СЕРПЕНЬ, ЧЕРВЕНЬ, ЛИПЕНЬ",СЕРПЕНЬ,ЦІЛИЙ РІК,☀️ ЛІТО,TRUE,23,8,10,0,1,1,1,"0,1","0,08","0,08",0
ADR-105,"Південна красуня, красуня Іспанія  ",COMPETITOR,Adriatic,Іспанія,"Іспанія, Італія, Франція",морський,Тяжкий Люкс 400 +,"631,5",10,2,1,7,0,0,0,0,3,4,4,5,4,0,0,0,20,5,"СЕРПЕНЬ, ЧЕРВЕНЬ, ЛИПЕНЬ",СЕРПЕНЬ,ЦІЛИЙ РІК,🌸 МІЖСЕЗОН,FALSE,17,6,6,0,1,1,1,"0,1","0,10","0,10",0
ADR-106,Ідеальне літо в Іспанії (5 ночей на морі) ,COMPETITOR,Adriatic,Іспанія,"Іспанія, Італія, Франція",морський,Тяжкий Люкс 400 +,"670,5",11,2,1,8,0,0,0,0,3,4,4,5,4,0,0,0,20,5,"СЕРПЕНЬ, ЧЕРВЕНЬ, ЛИПЕНЬ",СЕРПЕНЬ,ЦІЛИЙ РІК,🌸 МІЖСЕЗОН,FALSE,17,6,7,0,1,1,1,"0,1","0,09","0,09",0
ADR-107,Бажання дам - Амстердам! 3 дні в Амстердамі + парк Кекенхоф,COMPETITOR,Adriatic,Нідерланди,Нідерланди,екскурсійний,Люкс 300 - 400,320,6,1,4,4,0,0,0,1,5,4,1,2,2,2,,,17,7,"ТРАВЕНЬ, ЧЕРВЕНЬ, СЕРПЕНЬ",ТРАВЕНЬ,ЦІЛИЙ РІК,🌸 МІЖСЕЗОН,FALSE,11,3,7,0,1,1,1,"0,1","0,17","0,17",0
ADR-108,Альпійські чари! Швейцарія + Італія + Австрія…  ,COMPETITOR,Adriatic,Швейцарія,"Швейцарія, Італія, Австрія",екскурсійний,Люкс 300 - 400,362,6,0,4,5,0,0,0,1,4,5,4,5,4,4,5,3,35,9,"ЧЕРВЕНЬ, СЕРПЕНЬ, ЛИСТОПАД",ЧЕРВЕНЬ,ЦІЛИЙ РІК,🌸 МІЖСЕЗОН,TRUE,10,5,9,0,1,1,1,"0,1","0,17","0,17",0
ADR-109,"Якщо на землі є рай, то це Швейцарія  ",COMPETITOR,Adriatic,Швейцарія,"Швейцарія, Німеччина, Чехія, Австрія, Польща",екскурсійний,Стандарт 150 - 300,258,5,1,4,3,0,0,0,1,4,4,5,4,5,4,4,4,35,9,"ЛИПЕНЬ, ВЕРЕСЕНЬ, ТРАВЕНЬ",ЛИПЕНЬ,ЦІЛИЙ РІК,🌸 МІЖСЕЗОН,FALSE,8,5,6,0,1,1,1,"0,1","0,20","0,20",0
ADR-110,Just Hvar. Просто Хвар» (7 ночей на морі в Хорватії)  ,COMPETITOR,Adriatic,Хорватія,Хорватія,морський,Тяжкий Люкс 400 +,"547,5",10,2,0,7,0,0,0,0,1,4,4,4,3,0,0,0,16,5,"ЧЕРВЕНЬ, ЛИПЕНЬ, СЕРПЕНЬ",ЧЕРВЕНЬ,ЦІЛИЙ РІК,🌸 МІЖСЕЗОН,FALSE,6,2,3,0,1,1,1,"0,1","0,10","0,10",0
ADR-111,Хорватія... Мить насолоди. Острів Хвар  ,COMPETITOR,Adriatic,Хорватія,Хорватія,морський,Тяжкий Люкс 400 +,"364,5",10,2,0,7,0,0,0,0,1,4,4,4,3,0,0,0,16,5,"ЧЕРВЕНЬ, ЛИПЕНЬ, СЕРПЕНЬ",ЧЕРВЕНЬ,ЦІЛИЙ РІК,🌸 МІЖСЕЗОН,FALSE,6,2,3,0,1,1,1,"0,1","0,10","0,10",0
ADR-112,"Амстердам від ""А"" до ""М"" або 4 дні в Нідерландах + парк Кекенхоф",COMPETITOR,Adriatic,Нідерланди,Нідерланди,екскурсійний,Люкс 300 - 400,385,7,1,4,5,0,0,0,,4,4,4,5,4,5,4,5,35,8,"СЕРПЕНЬ, ЖОВТЕНЬ, ГРУДЕНЬ",СЕРПЕНЬ,ЦІЛИЙ РІК,🌸 МІЖСЕЗОН,FALSE,13,4,10,0,1,1,1,"0,1","0,14","0,14",0
ADR-113,Вище хмар - Швейцарія..,COMPETITOR,Adriatic,Швейцарія,Швейцарія,екскурсійний,Тяжкий Люкс 400 +,489,8,0,5,7,0,0,0,,4,4,4,5,4,4,5,3,33,8,"СЕРПЕНЬ, ЛИСТОПАД, ТРАВЕНЬ",СЕРПЕНЬ,ЦІЛИЙ РІК,🌸 МІЖСЕЗОН,TRUE,11,6,8,0,1,1,1,"0,1","0,13","0,13",0
ADR-114,Країна гір і моря... Моя Чорногорія  ,COMPETITOR,Adriatic,Чорногорія,Чорногорія,морський,Стандарт 150 - 300,"287,5",8,2,0,5,0,0,0,0,,3,3,4,3,0,0,0,13,4,"СЕРПЕНЬ, ЧЕРВЕНЬ, ЛИПЕНЬ",СЕРПЕНЬ,ЦІЛИЙ РІК,☀️ ЛІТО,FALSE,9,3,5,0,1,1,1,"0,1","0,13","0,13",0
ADR-115,"Казкові три дні на Лазурному березі! Ніцца, Канни та Монако  ",COMPETITOR,Adriatic,Франція,Франція,морський,Люкс 300 - 400,368,7,2,4,4,0,0,0,,5,4,4,5,4,4,0,0,26,6,"ТРАВЕНЬ, СЕРПЕНЬ, ЧЕРВЕНЬ",ТРАВЕНЬ,ЦІЛИЙ РІК,☀️ ЛІТО,FALSE,12,5,6,0,1,1,1,"0,1","0,14","0,14",0
ADR-116,Канікули у Франції! Парки розваг + Нормандія!  ,COMPETITOR,Adriatic,Франція,Франція,екскурсійний,Люкс 300 - 400,400,7,0,4,6,0,0,0,,1,2,2,2,,,0,4,11,5,"ГРУДЕНЬ, ЧЕРВЕНЬ, ЛИПЕНЬ",ГРУДЕНЬ,ЦІЛИЙ РІК,🌸 МІЖСЕЗОН,TRUE,12,4,6,0,1,1,1,"0,1","0,14","0,14",0
ADR-117,"Вітаю, Montenegro!  ",COMPETITOR,Adriatic,Хорватія,"Хорватія, Чорногорія",морський,Стандарт 150 - 300,"262,5",7,2,0,4,0,0,0,0,2,4,3,4,,,0,0,13,4,"ЧЕРВЕНЬ, СЕРПЕНЬ, ЛИПЕНЬ",ЧЕРВЕНЬ,ЦІЛИЙ РІК,🌸 МІЖСЕЗОН,FALSE,6,2,3,0,1,1,1,"0,1","0,14","0,14",0
ADR-118,"Buona sera, Сицилія: Палермо, Катанія, Етна + морський круїз»  ",COMPETITOR,Adriatic,Італія,Італія,морський,Тяжкий Люкс 400 +,"756,5",11,0,6,10,0,0,0,1,2,1,1,1,1,1,0,0,8,7,"ТРАВЕНЬ, КВІТЕНЬ, ЧЕРВЕНЬ",ТРАВЕНЬ,ПІВРІЧНИЙ,🌸 МІЖСЕЗОН,TRUE,15,2,6,0,1,1,1,"0,1","0,09","0,09",0
ADR-119,"Сонячна Апулія: Барі, Матера та Альберобелло  ",COMPETITOR,Adriatic,Італія,Італія,морський,Тяжкий Люкс 400 +,553,10,0,7,9,0,0,0,,2,1,1,1,1,1,0,0,7,6,"ТРАВЕНЬ, ЧЕРВЕНЬ, ЛИПЕНЬ",ТРАВЕНЬ,ПІВРІЧНИЙ,🌸 МІЖСЕЗОН,TRUE,19,4,11,0,1,1,1,"0,1","0,10","0,10",0
ADR-120,Мелодії Адріатичного моря  ,COMPETITOR,Adriatic,Італія,Італія,морський,Люкс 300 - 400,"445,5",8,0,0,7,0,0,0,0,2,2,6,3,2,0,0,0,15,5,"ЛИПЕНЬ, СЕРПЕНЬ, ТРАВЕНЬ",ЛИПЕНЬ,ЦІЛИЙ РІК,🌸 МІЖСЕЗОН,TRUE,9,2,7,0,1,1,1,"0,1","0,13","0,13",0
ADR-121,Італія - морська спокуса: 5 ночей на морі в Ріміні  ,COMPETITOR,Adriatic,Італія,Італія,морський,Стандарт 150 - 300,"361,5",8,2,0,5,0,0,0,0,0,3,4,3,1,0,0,0,11,4,"ЛИПЕНЬ, ЧЕРВЕНЬ, СЕРПЕНЬ",ЛИПЕНЬ,ЦІЛИЙ РІК,🌸 МІЖСЕЗОН,FALSE,10,2,8,0,1,1,1,"0,1","0,13","0,13",0
ADR-122,"Під одним небом, Рим та Париж! ",COMPETITOR,Adriatic,Франція,"Франція, Італія",екскурсійний,Тяжкий Люкс 400 +,401,8,2,5,5,0,0,0,,5,4,4,5,4,5,4,3,34,8,"ТРАВЕНЬ, СЕРПЕНЬ, ЖОВТЕНЬ",ТРАВЕНЬ,ЦІЛИЙ РІК,🌸 МІЖСЕЗОН,FALSE,17,6,10,0,1,1,1,"0,1","0,13","0,13",0
ADR-123,Тур від кутюр: Париж та Мілан!  ,COMPETITOR,Adriatic,Франція,"Франція, Італія",екскурсійний,Тяжкий Люкс 400 +,468,8,0,5,7,0,0,0,,5,4,4,5,4,4,5,3,34,8,"ТРАВЕНЬ, СЕРПЕНЬ, ЛИСТОПАД",ТРАВЕНЬ,ЦІЛИЙ РІК,🌸 МІЖСЕЗОН,TRUE,15,6,10,0,1,1,1,"0,1","0,13","0,13",0
ADR-124,На хвилинку в Амстердам + парк Кекенхоф  ,COMPETITOR,Adriatic,Нідерланди,Нідерланди,екскурсійний,Стандарт 150 - 300,303,5,0,2,4,0,0,0,,4,5,2,2,2,3,0,0,18,6,"ЧЕРВЕНЬ, ТРАВЕНЬ, ЖОВТЕНЬ",ЧЕРВЕНЬ,ЦІЛИЙ РІК,🌸 МІЖСЕЗОН,TRUE,8,3,5,0,1,1,1,"0,1","0,20","0,20",0
ADR-125,Яскраві барви Адріатики: 6 ночей на морі в Ріміні  ,COMPETITOR,Adriatic,Італія,Італія,морський,Люкс 300 - 400,389,9,2,0,6,0,0,0,0,0,5,4,4,2,0,0,0,15,4,"ЧЕРВЕНЬ, ЛИПЕНЬ, СЕРПЕНЬ",ЧЕРВЕНЬ,ЦІЛИЙ РІК,🌸 МІЖСЕЗОН,FALSE,6,1,4,0,1,1,1,"0,1","0,11","0,11",0
ADR-126,"Дивовижні канікули в Нідерландах + 4 парки: ""Fantasialand"", ""Efteling"", ""Keukenhof"" та ""Madurodam""  ",COMPETITOR,Adriatic,Нідерланди,Нідерланди,екскурсійний,Люкс 300 - 400,479,7,0,4,6,0,0,0,1,,0,0,0,0,0,0,0,1,1,КВІТЕНЬ,КВІТЕНЬ,РІДКІСНИЙ,🌸 МІЖСЕЗОН,TRUE,11,5,8,0,1,1,1,"0,1","0,14","0,14",0
ADR-127,Красуня Албанія  ,COMPETITOR,Adriatic,Албанія,Албанія,морський,Тяжкий Люкс 400 +,587,12,2,0,9,0,0,0,0,1,4,4,4,2,0,0,0,15,5,"ЧЕРВЕНЬ, ЛИПЕНЬ, СЕРПЕНЬ",ЧЕРВЕНЬ,ЦІЛИЙ РІК,🌸 МІЖСЕЗОН,FALSE,5,1,1,0,1,1,1,"0,1","0,08","0,08",0
ADR-128,Дорогами казкової Німеччини: Мюнхен + замок Нойшванштайн  ,COMPETITOR,Adriatic,Німеччина,Німеччина,екскурсійний,Стандарт 150 - 300,279,5,0,2,4,0,0,0,,5,4,5,4,4,6,4,4,36,8,"ЖОВТЕНЬ, ТРАВЕНЬ, ЛИПЕНЬ",ЖОВТЕНЬ,ЦІЛИЙ РІК,🌸 МІЖСЕЗОН,TRUE,7,5,6,0,1,1,1,"0,1","0,20","0,20",0
ADR-129,Європейський випускний: Краків - Прага - Відень - Будапешт,COMPETITOR,Adriatic,Австрія,"Австрія, Польща, Чехія, Угорщина",екскурсійний,Стандарт 150 - 300,185,4,0,1,3,0,0,0,,,3,,,,,,,3,1,ЧЕРВЕНЬ,ЧЕРВЕНЬ,СЕЗОННИЙ,🌸 МІЖСЕЗОН,TRUE,6,4,5,0,1,1,1,"0,1","0,25","0,25",0
ADR-130,Дитячі пригоди в Італії + парки розваг Гардаленд та Леоландія  ,COMPETITOR,Adriatic,Італія,Італія,екскурсійний,Стандарт 150 - 300,225,5,2,3,2,0,0,0,0,2,4,5,4,0,0,0,0,15,4,"ЛИПЕНЬ, ЧЕРВЕНЬ, СЕРПЕНЬ",ЛИПЕНЬ,ЦІЛИЙ РІК,🌸 МІЖСЕЗОН,FALSE,4,2,4,0,1,1,1,"0,1","0,20","0,20",0
ADR-131,Наша Хорватська відпустка  ,COMPETITOR,Adriatic,Хорватія,Хорватія,морський,Тяжкий Люкс 400 +,"681,5",10,2,0,7,0,0,0,0,0,2,1,,,,0,0,3,2,"ЧЕРВЕНЬ, ЛИПЕНЬ",ЧЕРВЕНЬ,СЕЗОННИЙ,🌸 МІЖСЕЗОН,FALSE,7,2,3,0,1,1,1,"0,1","0,10","0,10",0
ADR-132,Італія серце Адріатики: 5 ночей на морі в Лідо ді Єзоло  ,COMPETITOR,Adriatic,Італія,Італія,морський,Тяжкий Люкс 400 +,454,9,0,0,8,0,0,0,,,5,4,4,2,,,,15,4,"ЧЕРВЕНЬ, ЛИПЕНЬ, СЕРПЕНЬ",ЧЕРВЕНЬ,ЦІЛИЙ РІК,🌸 МІЖСЕЗОН,TRUE,8,2,5,0,1,1,1,"0,1","0,11","0,11",0
ADR-133,"Марципанові канікули в Угорщині: Будапешт, Сентендре + аквапарк Aquasziget, зоопарк Шошто  ",COMPETITOR,Adriatic,Угорщина,Угорщина,екскурсійний,Економ 99 - 150,172,3,0,1,2,0,0,0,0,0,4,5,3,0,0,0,0,12,3,"ЛИПЕНЬ, ЧЕРВЕНЬ, СЕРПЕНЬ",ЛИПЕНЬ,ЦІЛИЙ РІК,🌸 МІЖСЕЗОН,TRUE,4,1,2,0,1,1,1,"0,1","0,33","0,33",0
ADR-134,Барселона - серце Каталонії  ,COMPETITOR,Adriatic,Іспанія,"Іспанія, Франція, Італія",екскурсійний,Люкс 300 - 400,415,8,2,4,5,0,0,0,0,5,4,4,5,4,5,2,1,30,8,"ТРАВЕНЬ, СЕРПЕНЬ, ЖОВТЕНЬ",ТРАВЕНЬ,ЦІЛИЙ РІК,🌸 МІЖСЕЗОН,FALSE,12,5,7,0,1,1,1,"0,1","0,13","0,13",0
ADR-135,Літня відпустка в Албанії  ,COMPETITOR,Adriatic,Албанія,"Албанія, Греція",морський,Тяжкий Люкс 400 +,"609,5",12,2,0,9,0,0,0,0,2,4,4,5,3,0,0,0,18,5,"СЕРПЕНЬ, ЧЕРВЕНЬ, ЛИПЕНЬ",СЕРПЕНЬ,ЦІЛИЙ РІК,🌸 МІЖСЕЗОН,FALSE,8,1,1,0,1,1,1,"0,1","0,08","0,08",0
ADR-136,"Рандеву в Парижі + Ельзас = 5 днів у Франції (Нормандія, Замки Луари, Мон-Сен-Мішель + 2 парки розваг) ",COMPETITOR,Adriatic,Франція,Франція,екскурсійний,Тяжкий Люкс 400 +,457,8,0,6,7,0,0,0,2,5,4,4,5,4,4,5,3,36,9,"ТРАВЕНЬ, СЕРПЕНЬ, ЛИСТОПАД",ТРАВЕНЬ,ЦІЛИЙ РІК,🌸 МІЖСЕЗОН,TRUE,17,4,9,0,1,1,1,"0,1","0,13","0,13",0
DAV-1,Празький вікенд з Києва,COMPETITOR,DavClub,Чехія,"Чехія, Німеччина",екскурсійний,Стандарт 150 - 300,199,5,2,0,2,0,0,0,0,1,1,1,1,1,1,0,0,6,6,"ТРАВЕНЬ, ЧЕРВЕНЬ, ЛИПЕНЬ",ТРАВЕНЬ,ПІВРІЧНИЙ,☀️ ЛІТО,FALSE,5,3,3,0,1,1,1,"0,1","0,20","0,20",0
DAV-2,Європейський вікенд,COMPETITOR,DavClub,Чехія,"Чехія, Німеччина",екскурсійний,Стандарт 150 - 300,229,6,2,1,3,0,0,0,0,1,1,1,1,1,1,0,0,6,6,"ТРАВЕНЬ, ЧЕРВЕНЬ, ЛИПЕНЬ",ТРАВЕНЬ,ПІВРІЧНИЙ,☀️ ЛІТО,FALSE,5,2,2,0,1,1,1,"0,1","0,17","0,17",0
DAV-3,Грецькі Канікули (Олімпійська Рив'єра) 2025,COMPETITOR,DavClub,Греція,Греція,морський,Люкс 300 - 400,342,9,2,0,6,0,0,0,0,1,3,0,1,4,4,0,0,13,5,"ВЕРЕСЕНЬ, ЖОВТЕНЬ, ЧЕРВЕНЬ",ВЕРЕСЕНЬ,ЦІЛИЙ РІК,☀️ ЛІТО,FALSE,7,2,2,2,1,1,1,"0,1","0,11","0,11","0,2857142857"
DAV-4,Bella Італія - відпочинок на морі,COMPETITOR,DavClub,Італія,Італія,морський,Люкс 300 - 400,595,9,2,0,6,0,0,0,0,0,1,1,1,1,0,0,0,4,4,"ЧЕРВЕНЬ, ЛИПЕНЬ, СЕРПЕНЬ",ЧЕРВЕНЬ,СЕЗОННИЙ,☀️ ЛІТО,FALSE,9,2,4,0,1,1,1,"0,1","0,11","0,11",0
DAV-5,Грецькі Канікули (Олімпійська Рив'єра) 2025,COMPETITOR,DavClub,Греція,Греція,морський,Люкс 300 - 400,394,10,2,0,7,0,0,0,0,1,3,0,1,4,4,0,0,13,5,"ВЕРЕСЕНЬ, ЖОВТЕНЬ, ЧЕРВЕНЬ",ВЕРЕСЕНЬ,ЦІЛИЙ РІК,☀️ ЛІТО,FALSE,7,2,2,2,1,1,1,"0,1","0,10","0,10","0,2857142857"
